mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-864606,AcCuO3,5,Ac1 Cu1 O3,3.91333125,3.91333125,3.91333125,90.0,90.0,90.0,cubic,Pm-3m,1.6e-06,-7.035745362,-2.422892424,0.0,True,9.380470938,0.0,False,59.92938666,163.571,81.723
mp-865927,AcTiO3,5,Ac1 Ti1 O3,3.99582001,3.99582001,3.99582001,90.0,90.0,90.0,cubic,Pm-3m,0.1609683,-8.979745746,-3.607635738,0.0,True,8.403352518,0.0,False,63.79957007,179.412,77.02
mp-558189,Ag3SI,5,Ag3 S1 I1,5.009586,5.009586,5.009586,90.0,90.0,90.0,cubic,Pm-3m,3.08e-05,-3.04893323,-0.210696186,0.116395505,False,6.373934117,0.6243,False,125.7203293,44.61,6.537
mp-776165,AgAuO3,20,Ag1 Au1 O3,7.28592645,7.28592645,7.28592645,60.0,60.0,60.0,cubic,Fd-3m,3.77e-05,-4.548984381,-0.356843842,0.059424402,False,8.569172737,0.2423,False,273.4886772,123.896,56.909
mp-775761,AgClO3,20,Ag1 Cl1 O3,6.6271587,6.6271587,6.6271587,90.0,90.0,90.0,cubic,P2_13,0.0,-4.32101794,-0.413946469,0.031584152,False,4.366022674,3.1001,False,291.0597233,33.661,7.739
mp-545999,AgSbO3,10,Ag1 Sb1 O3,6.365893471,6.365892971,6.365893763,49.61821341,49.61826084,49.61834321,trig,R-3,0.0,-5.790875897,-1.42771151,0.01676316,False,6.698918635,0.1333,True,137.6369854,-973806.641,242464568109.446
mp-10037,AlCo3C,5,Al1 Co3 C1,3.722911,3.722911,3.722911,90.0,90.0,90.0,cubic,Pm-3m,0.0001511,-7.083075222,-0.208176925,0.0313939,False,6.944422257,0.0,False,51.59979334,232.832,114.737
mp-10040,AlPt3C,5,Al1 Pt3 C1,4.18515,4.18515,4.18515,90.0,90.0,90.0,cubic,Pm-3m,2.11e-05,-6.025705158,0.211823099,0.765835721,False,14.14068851,0.0,False,73.30491331,206.681,-1.786
mp-984553,BOsO3,5,B1 Os1 O3,3.407419,3.407419,3.407419,90.0,90.0,90.0,cubic,Pm-3m,0.0104592,-6.774564064,-0.224435621,1.779122926,False,10.45298165,0.0,False,39.56185275,286.217,59.98
mp-984554,BPbO3,5,B1 Pb1 O3,3.565976,3.565976,3.565976,90.0,90.0,90.0,cubic,Pm-3m,2.13e-05,-6.110985154,-1.063800783,1.079543921,False,9.741156187,0.0,False,45.34560992,205.691,44.295
mp-1013734,Ba3AsN,5,Ba3 As1 N1,5.487585,5.487585,5.487585,90.0,90.0,90.0,cubic,Pm-3m,0.0005071,-4.495886798,-0.742821779,0.081127904,False,5.033434384,0.0,False,165.25088,38.422,27.293
mp-1013716,Ba3BiAs,5,Ba3 Bi1 As1,6.55372712,6.55372712,6.55372712,90.0,90.0,90.0,cubic,Pm-3m,2.5e-05,-3.17240839,-0.308992057,0.677665879,False,4.105067105,0.0,False,281.4913563,18.404,9.183
mp-1013549,Ba3BiN,5,Ba3 Bi1 N1,5.61211,5.61211,5.61211,90.0,90.0,90.0,cubic,Pm-3m,0.0005392,-4.389537518,-0.792490143,0.05635722,False,5.965165267,0.0,False,176.7577743,35.813,25.706
mp-1013710,Ba3BiN,5,Ba3 Bi1 N1,6.61,6.61,6.61,90.0,90.0,90.0,cubic,Pm-3m,0.0009361,-2.978451112,0.618596263,1.467443626,False,3.650872165,0.0,False,288.804781,3.969999999999999,6.834
mp-1013713,Ba3BiP,5,Ba3 Bi1 P1,6.54121913,6.54121913,6.54121913,90.0,90.0,90.0,cubic,Pm-3m,1.12e-05,-3.163351586,-0.150865055,0.795238897,False,3.867919333,0.0,False,279.8827256,18.193,8.855
mp-1013584,Ba3BiSb,5,Ba3 Bi1 Sb1,6.537631,6.537631,6.537631,90.0,90.0,90.0,cubic,Pm-3m,0.000198,-3.419603402,-0.664411328,0.336802108,False,4.413811908,0.0,False,279.4223963,20.003,11.101
mp-1013719,Ba3BiSb,5,Ba3 Bi1 Sb1,6.586375,6.586375,6.586375,90.0,90.0,90.0,cubic,Pm-3m,0.0003835,-3.285428436,-0.530236362,0.470977074,False,4.316539039,0.0,False,285.7191582,19.129,9.944
mp-13288,Ba3LiN,10,Ba3 Li1 N1,8.289066234,8.289066234,6.942235,90.0,90.0,120.0000019,hex_,P6_3/mmc,1.312898,-3.50806923,-0.307244144,0.027976387,False,3.480601607,0.0,False,413.0866446,12.86,-23940089461.772
mp-8868,Ba3NaN,10,Ba3 Na1 N1,8.543396245,8.543394286,6.98639627,90.00001887,89.99999685,120.0000188,hex_,P6_3/mmc,0.0054364,-3.419354647,-0.331969978,0.0,True,3.376438755,0.0,False,441.6159639,-375667899.352,103079683.762
mp-1013533,Ba3PN,5,Ba3 P1 N1,5.450726,5.450726,5.450726,90.0,90.0,90.0,cubic,Pm-3m,6.29e-05,-4.538411764,-0.636276546,0.139411427,False,4.685604402,0.0,False,161.9433257,40.54,27.282
mp-1013714,Ba3SbAs,5,Ba3 Sb1 As1,6.492956,6.492956,6.492956,90.0,90.0,90.0,cubic,Pm-3m,0.0001084,-3.370630302,-0.459420584,0.623198343,False,3.692311515,0.0,False,273.7331402,19.616,10.293
mp-1013708,Ba3SbN,5,Ba3 Sb1 N1,6.52,6.52,6.52,90.0,90.0,90.0,cubic,Pm-3m,0.0007933,-3.173536556,0.471304205,1.396917151,False,3.281609293,0.0,False,277.167808,17.51,7.688
mp-1013712,Ba3SbP,5,Ba3 Sb1 P1,6.483458,6.483458,6.483458,90.0,90.0,90.0,cubic,Pm-3m,0.0032569,-3.363138898,-0.302858981,0.73575235,False,3.440789725,0.0,False,272.5336329,19.718,10.005
mp-754940,Ba3SiO,5,Ba3 Si1 O1,5.423827,5.423827,5.423827,90.0,90.0,90.0,cubic,Pm-3m,6.93e-05,-4.491329226,-1.265288455,0.051504253,False,4.746344015,0.0,False,159.5575966,39.278,26.756
mp-29243,Ba3SnO,5,Ba3 Sn1 O1,5.50211613,5.50211613,5.50211613,90.0,90.0,90.0,cubic,Pm-3m,1.4e-06,-4.474396678,-1.531505142,0.0,True,5.45006005,0.0,False,166.5671127,36.771,25.902
mp-23438,BaBiO3,10,Ba1 Bi1 O3,6.261625709,6.261625709,6.261625709,60.0,60.0,60.0,cubic,Fm-3m,0.0002449,-6.339119297,-2.208540844,0.024886167,False,7.543375453,0.0,False,173.5986382,109.77,56.631
mp-559051,BaBiO3,20,Ba1 Bi1 O3,6.17435169,6.217179422,8.71828688,90.25395528,90.0,90.0,mono,P2_1/c,0.0,-6.364005464,-2.233427011,0.0,True,7.825829473,0.0,False,334.6660467,106.167,49.331
mp-2506699,BaCO3,10,Ba1 C1 O3,5.31525123,4.574121851,6.913922442,70.53848339,90.0,90.0,mono,P2_1/m,0.0,-7.866087237,-2.667782548,0.015460144,False,4.135037254,4.4437,False,158.4914239,49.604,21.994
mp-2626703,BaCO3,10,Ba1 C1 O3,4.18679167,5.46618774,7.29521311,90.0,90.0,90.0,ortho,Imm2,0.0,-7.837690545,-2.639385855,0.043856836,False,3.925376476,4.1754,False,166.9567101,50.172,19.045
mp-5504,BaCO3,20,Ba1 C1 O3,5.35922589,6.41636356,8.97996254,90.0,90.0,90.0,ortho,Pnma,0.0,-7.881547381,-2.683242692,0.0,True,4.24472577,4.3974,False,308.7916524,51.872,21.914
mp-5663,BaCeO3,5,Ba1 Ce1 O3,4.474193,4.474193,4.474193,90.0,90.0,90.0,cubic,Pm-3m,0.0001896,-8.089464422,-3.549502857,0.040333896,False,6.033613518,2.299,False,89.56619858,111.403,52.386
mp-22346,BaGe3Pt,5,Ba1 Ge3 Pt1,4.599647445,4.599647233,6.088497611,112.1985307,112.1985284,90.04224809,tet,I4mm,0.0,-5.004205486,-0.632367121,0.0,True,8.394102908,0.0,False,108.8676342,74.417,40.321
mp-1016823,BaGeO3,5,Ba1 Ge1 O3,3.980389,3.980389,3.980389,90.0,90.0,90.0,cubic,Pm-3m,0.0015562,-6.740814964,-2.463637802,0.23236341,False,6.79256289,0.0,False,63.06327955,137.118,103.37
mp-998552,BaHfO3,5,Ba1 Hf1 O3,4.170042393,4.169091207,4.170376634,89.9994643,89.99434031,89.99884047,cubic,Pm-3m,0.0,-9.130724048,-3.786714651,0.0,True,8.332451499,3.5394,False,72.50319462,159.196,102.329
mp-10250,BaLiF3,5,Ba1 Li1 F3,3.98858164,3.98858164,3.98858164,90.0,90.0,90.0,cubic,Pm-3m,0.0,-5.65533203,-3.742865088,0.02190322,False,5.266935917,6.5643,True,63.45348178,69.602,42.339
mp-632808,BaLiH3,5,Ba1 Li1 H3,5.065786,5.065786,5.065786,90.0,90.0,90.0,cubic,Pm-3m,0.0,-2.791583514,0.011095911,0.620587922,False,1.881426287,1.1987,False,129.9991517,16.673000000000002,6.439
mp-3020,BaNbO3,5,Ba1 Nb1 O3,4.13357283,4.13357283,4.13357283,90.0,90.0,90.0,cubic,Pm-3m,8e-07,-8.55158716,-3.178754561,0.0,True,6.541520966,0.0,False,70.62797942,167.842,89.357
mp-11879,BaNiSn3,5,Ba1 Ni1 Sn3,6.481813811,6.481813811,6.481813811,136.1742433,136.1742433,63.71106718,tet,I4mm,0.0,-4.42089505,-0.475329613,0.0,True,7.115072162,0.0,False,128.862686,46.496,31.724
mp-8557,BaPaO3,5,Ba1 Pa1 O3,4.49381653,4.49385515,4.49383447,90.0,90.0,90.0,cubic,Pm-3m,1.0003132,-8.825384122,-3.563953095,0.0,True,7.618469716,0.0,False,90.75101234,109.369,41.577
mp-561598,BaPbO3,5,Ba1 Pb1 O3,4.670138,4.670138,4.670138,90.0,90.0,90.0,cubic,Pm-3m,2.96e-05,-5.108779098,-1.013678093,1.09517206,False,6.399226751,0.0,False,101.8565922,61.735,17.699
mp-7143,BaPuO3,5,Ba1 Pu1 O3,4.38110308,4.3811021,4.38110112,90.0,90.0,90.0,cubic,Pm-3m,4.0,-9.619879698,-3.319721611,0.024340284,False,8.477842719,0.0,False,84.09111734,118.683,56.229
mp-1016850,BaRhO3,5,Ba1 Rh1 O3,4.094455,4.094455,4.094455,90.0,90.0,90.0,cubic,Pm-3m,1.5496788,-6.73986299,-1.914429825,0.098336171,False,6.97270075,0.0,False,68.64174367,134.066,54.001
mp-3597,BaRuO3,20,Ba1 Ru1 O3,5.781548756,5.781549011,9.63265614,90.00001575,89.99998765,119.9999587,hex_,P6_3/mmc,8.0185275,-7.397607172,-2.190155073,0.0,True,6.821965991,0.0,False,278.8465488,-89830024.198,-53898069.51
mp-1016821,BaSiO3,5,Ba1 Si1 O3,3.836937,3.836937,3.836937,90.0,90.0,90.0,cubic,Pm-3m,0.0005857,-7.280380138,-2.842744941,0.561268265,False,6.273519937,0.9473,False,56.48771473,175.849,121.468
mp-7339,BaSiO3,20,Ba1 Si1 O3,4.638022,5.691674,12.707909,90.0,90.0,90.0,ortho,P2_12_12_1,0.0003712,-7.819616552,-3.381981356,0.022031851,False,4.225502484,4.5345,False,335.4647699,57.994,30.968
mp-11269,BaSn3Pd,5,Ba1 Sn3 Pd1,4.936751667,4.936751817,6.628744194,111.862131,111.8621282,90.00001054,tet,I4mm,0.0,-4.472409248,-0.646894785,0.0,True,7.253140735,0.0,False,137.3362561,55.006,23.411
mp-30433,BaSn3Pt,5,Ba1 Sn3 Pt1,4.933648963,4.933649025,6.608819911,111.9708301,111.9708375,89.9763585,tet,I4mm,0.0,-4.684949584,-0.681184819,0.0,True,8.37535818,0.0,False,136.5134726,60.919,26.771
mp-3163,BaSnO3,5,Ba1 Sn1 O3,4.14346542,4.14346542,4.14346542,90.0,90.0,90.0,cubic,Pm-3m,0.0,-6.741954234,-2.587468272,0.0,True,7.097114448,0.3724,False,71.13628093,133.913,89.091
mp-754678,BaTaO3,5,Ba1 Ta1 O3,4.130846,4.130846,4.130846,90.0,90.0,90.0,cubic,Pm-3m,0.0012411,-8.995048194,-3.269091094,0.032557649,False,8.628535381,0.0,False,70.48829628,177.458,94.012
mp-5431,BaTeO3,10,Ba1 Te1 O3,4.650439182,5.95910517,7.120932753,90.0,106.4470613,90.0,mono,P2_1/m,0.0,-6.338290204,-2.357057434,0.0,True,5.491008348,2.7149,False,189.2637879,43.028,20.15
mp-8037,BaThO3,5,Ba1 Th1 O3,4.600115,4.600115,4.600115,90.0,90.0,90.0,cubic,Pm-3m,0.0,-8.527033092,-3.691689851,0.08340609,False,7.119627088,3.2033,True,97.34330038,110.875,50.624
mp-19990,BaTiO3,5,Ba1 Ti1 O3,4.112467,4.112467,5.035613,90.0,90.0,90.0,tet,P4/mmm,0.0770356,-6.616488108,-1.684818114,1.807459864,False,4.546800709,0.0,False,85.16422489,92.233,0.487
mp-2998,BaTiO3,10,Ba1 Ti1 O3,5.666408035,5.666407644,5.668373885,119.9885356,119.9885368,90.00000405,cubic,Pm-3m,0.0,-8.409168392,-3.477498398,0.01477958,False,6.015663614,1.6663,False,128.7388335,166.907,106.373
mp-504715,BaTiO3,5,Ba1 Ti1 O3,4.649145,4.649145,4.649145,90.0,90.0,90.0,cubic,Pm-3m,0.3616125,-5.346455884,-0.41478589,3.077492088,False,3.853397781,0.0,False,100.4891735,54.646,3.148
mp-558125,BaTiO3,30,Ba1 Ti1 O3,5.752887433,5.752887433,14.01903216,90.0,90.0,119.7247726,ortho,C222_1,0.0,-8.422651142,-3.490981147,0.00129683,False,5.766285732,2.0811,True,402.919428,102.538,53.631
mp-5777,BaTiO3,5,Ba1 Ti1 O3,3.98333387,4.057342645,4.057342358,90.25451682,90.0,90.0,ortho,Amm2,0.0,-8.423947972,-3.492277978,0.0,True,5.905237275,2.293,False,65.57310742,97.867,51.278
mp-644497,BaTiO3,5,Ba1 Ti1 O3,5.555776618,5.555776618,3.78421,90.0,90.0,107.2641468,ortho,Amm2,0.0,-7.709675374,-2.77800538,0.714272598,False,3.471516278,0.3567,True,111.5434085,22.363,23.855
mp-3451,BaVS3,20,Ba1 V1 S3,6.809994142,9.003470373,8.973673506,80.16413058,67.87009544,67.60089509,ortho,Cmc2_1,4.0000022,-6.352549342,-1.668957399,0.0,True,4.011724019,0.0,False,470.9823034,64.505,8.829
mp-4227,BaVS3,10,Ba1 V1 S3,6.728639532,6.728250045,5.779390955,90.05318513,90.31876557,119.9933859,hex_,P6_3/mmc,1.9940705,-6.338342442,-1.6547505,0.0142069,False,4.169128824,0.0,False,226.6002202,-5325560.16,-420707.596
mp-1019544,BaZrO3,10,Ba1 Zr1 O3,5.95393041,5.95667351,5.95393041,119.9847733,90.0,119.9847733,tet,I4/mcm,0.0,-8.701352408,-3.639240691,0.0,True,6.148305056,3.1163,False,149.381251,147.064,90.422
mp-3834,BaZrO3,5,Ba1 Zr1 O3,4.21238715,4.21238715,4.21238715,90.0,90.0,90.0,cubic,Pm-3m,0.0,-8.701280686,-3.639168969,7.17e-05,False,6.143794292,3.0377,False,74.74546324,148.845,91.419
mp-540771,BaZrS3,20,Ba1 Zr1 S3,7.0635613,7.13448881,10.04182376,90.0,90.0,90.0,ortho,Pnma,0.0,-6.683471457,-2.107120602,0.0,True,4.262395304,0.99,True,506.0566947,69.975,33.616
mp-984722,BeGaO3,5,Be1 Ga1 O3,3.462523,3.462523,3.462523,90.0,90.0,90.0,cubic,Pm-3m,0.0583319,-5.614557182,-1.292278802,1.084756912,False,5.06946491,0.0,False,41.51241513,168.059,-6.455
mp-573119,BiRhO3,20,Bi1 Rh1 O3,5.440072,5.92128,7.812214,90.0,90.0,90.0,ortho,Pnma,0.0028722,-6.566503554,-1.346858515,0.061984177,False,9.498988703,0.4103,False,251.648518,173.331,-79.512
mp-4192,Ca3AsN,20,Ca3 As1 N1,6.72350532,6.71622716,9.52706106,90.0,90.0,90.0,ortho,Pnma,0.0,-10.28257336,-1.29234081,0.0,True,3.229329943,0.894,True,430.2095811,59.9,45.452
mp-7223,Ca3AsN,5,Ca3 As1 N1,4.75089971,4.75089971,4.75089971,90.0,90.0,90.0,cubic,Pm-3m,0.0,-10.27452986,-1.28429731,0.0080435,False,3.238955029,0.717,True,107.2327857,60.583,51.711
mp-1013642,Ca3AsP,5,Ca3 As1 P1,5.333899,5.333899,5.333899,90.0,90.0,90.0,cubic,Pm-3m,0.0008846,-9.990848819,-1.025951139,0.171206283,False,2.474410166,0.1927,True,151.751979,38.905,26.786
mp-1013703,Ca3BiAs,5,Ca3 Bi1 As1,5.84,5.84,5.84,90.0,90.0,90.0,cubic,Pm-3m,0.0001217,-19.33399493,-0.46905776,0.708776759,False,3.369287686,0.0,False,199.176704,26.621,12.547
mp-1013558,Ca3BiP,5,Ca3 Bi1 P1,5.41746624,5.41746624,5.41746624,90.0,90.0,90.0,cubic,Pm-3m,0.0,-18.84562672,-1.121780491,0.0,True,3.761749672,0.0759,True,158.9968941,37.265,27.051
mp-1013702,Ca3BiP,5,Ca3 Bi1 P1,5.82,5.82,5.82,90.0,90.0,90.0,cubic,Pm-3m,0.0030177,-18.0064004,-0.282554173,0.839226318,False,3.033958099,0.0,False,197.137368,26.696,12.171
mp-1013704,Ca3BiSb,5,Ca3 Bi1 Sb1,5.86,5.86,5.86,90.0,90.0,90.0,cubic,Pm-3m,0.000142,-3.29573292,-0.488565882,0.477410401,False,3.7214153,0.0,False,201.230056,26.893,13.792
mp-1013733,Ca3BiSb,5,Ca3 Bi1 Sb1,5.81,5.81,5.81,90.0,90.0,90.0,cubic,Pm-3m,0.0044518,-3.452892968,-0.64572593,0.320250353,False,3.818322351,0.0,False,196.122941,28.372,15.74
mp-9721,Ca3GeO,5,Ca3 Ge1 O1,4.71483028,4.71483028,4.71483028,90.0,90.0,90.0,cubic,Pm-3m,2e-07,-4.82220977,-1.70465207,0.003025917,False,3.309284015,0.0,False,104.808907,58.534,48.427
mp-1013540,Ca3PN,5,Ca3 P1 N1,5.29,5.29,5.29,90.0,90.0,90.0,cubic,Pm-3m,0.0035256,-7.89443655,-0.045294933,1.160128552,False,1.853233499,0.0,False,148.035889,36.021,21.22
mp-1013544,Ca3SbAs,5,Ca3 Sb1 As1,5.49,5.49,5.49,90.0,90.0,90.0,cubic,Pm-3m,0.0001841,-3.910329466,-0.947144784,0.166019893,False,3.1803556,0.4006,True,165.469149,35.485,24.198
mp-1013548,Ca3SbN,5,Ca3 Sb1 N1,4.86018189,4.86018189,4.86018189,90.0,90.0,90.0,cubic,Pm-3m,0.0,-4.89958617,-1.202770445,0.0,True,3.702820691,0.4075,True,114.804145,57.655,49.131
mp-1013550,Ca3SbP,5,Ca3 Sb1 P1,5.38244377,5.38244377,5.38244377,90.0,90.0,90.0,cubic,Pm-3m,0.0,-4.133625522,-1.021370641,0.0,True,2.906845518,0.6583,True,155.9331688,38.669,27.881
mp-11649,Ca3SiO,20,Ca3 Si1 O1,6.65263113,6.66897385,9.43018274,90.0,90.0,90.0,ortho,Pnma,0.0,-4.875991883,-1.597976148,0.000711516,False,2.608699416,0.5122,True,418.3815907,58.542,46.042
mp-637179,Ca3SnN,5,Ca3 Sn1 N1,5.896994,5.896994,5.896994,90.0,90.0,90.0,cubic,Pm-3m,1.0013368,-3.001288218,0.67164163,1.465755379,False,2.048296983,0.0,False,205.0652433,19.651,9.48
mp-29241,Ca3SnO,5,Ca3 Sn1 O1,4.82648645,4.82648645,4.82648645,90.0,90.0,90.0,cubic,Pm-3m,1.2e-06,-4.76223349,-1.76736699,0.0,True,3.76530011,0.0,False,112.4328641,54.846,45.672
mp-984628,CaBO3,5,Ca1 B1 O3,3.47968,3.47968,3.47968,90.0,90.0,90.0,cubic,Pm-3m,0.0337239,-6.72671534,-2.020940407,0.897560975,False,3.897366578,0.0,False,42.13256709,195.881,59.159
mp-3205,CaCO3,10,Ca1 C1 O3,4.343253,4.961191,5.140678,90.0,90.0,90.0,ortho,Pmmn,0.0003809,-7.734772092,-2.519142415,0.168865474,False,3.00078482,4.2755,False,110.7698269,66.245,8.308
mp-3953,CaCO3,10,Ca1 C1 O3,6.358447833,6.358447249,6.35844589,46.37140907,46.3714226,46.37141314,trig,R-3c,0.0,-7.903637566,-2.688007889,0.0,True,2.703519701,4.9995,False,122.9495072,75.231,33.182
mp-4626,CaCO3,20,Ca1 C1 O3,5.016055,5.812071,8.034798,90.0,90.0,90.0,ortho,Pnma,0.0045691,-7.879283517,-2.663653839,0.02435405,False,2.83803772,4.1871,False,234.2438317,71.259,33.183
mp-548403,CaCO3,10,Ca1 C1 O3,5.41857184,5.41857184,3.78627,90.0,90.0,109.5661688,ortho,C222_1,0.0001961,-7.593784954,-2.378155277,0.309852612,False,3.173265881,5.7242,False,104.748996,72.76,-29.994
mp-553939,CaCO3,20,Ca1 C1 O3,4.43217633,6.59314591,8.51392996,90.0,90.0,90.0,ortho,Pnma,0.0,-7.890947636,-2.675317959,0.01268993,False,2.672062035,4.7183,True,248.7939356,72.622,29.508
mp-1016884,CaGeO3,5,Ca1 Ge1 O3,3.783237,3.783237,3.783237,90.0,90.0,90.0,cubic,Pm-3m,4.84e-05,-6.873712094,-2.579209944,0.170772001,False,4.928537979,0.5017,False,54.14902551,172.617,115.281
mp-1016873,CaHfO3,5,Ca1 Hf1 O3,4.06701021,4.06701021,4.06701021,90.0,90.0,90.0,cubic,Pm-3m,0.0,-9.022185534,-3.660851149,0.160086914,False,6.580037829,3.6612,False,67.2706754,166.721,93.423
mp-1016872,CaIrO3,5,Ca1 Ir1 O3,3.953475,3.953475,3.953475,90.0,90.0,90.0,cubic,Pm-3m,0.2740433,-6.932980098,-1.795396683,0.306552834,False,7.532249004,0.0,False,61.7926742,172.529,26.92
mp-4243,CaIrO3,10,Ca1 Ir1 O3,3.182001621,5.150852811,7.32723054,89.99995359,89.99999425,107.9952983,ortho,Cmcm,2.0033388,-7.239532932,-2.101949517,0.0,True,8.149939013,0.0,False,114.2187219,154.842,70.601
mp-989635,CaMoN3,10,Ca1 Mo1 N3,3.704049496,6.379600389,6.404047547,104.0936233,106.8098229,90.00000429,mono,C2/m,0.0,-8.365483229,-0.792266584,0.0,True,4.22045319,0.8726,False,140.0983293,106.478,46.526
mp-1016900,CaOsO3,5,Ca1 Os1 O3,3.952163,3.952163,3.952163,90.0,90.0,90.0,cubic,Pm-3m,1.0544156,-7.591910918,-1.976540853,0.256620676,False,7.48630359,0.0,False,61.73117507,190.541,38.385
mp-4784,CaPtO3,10,Ca1 Pt1 O3,3.149575091,5.196789837,7.36890555,89.99999908,90.0000026,107.6372847,ortho,Cmcm,0.0,-6.575624937,-1.991501694,0.010547282,False,8.18146661,1.2953,False,114.9423683,147.319,68.474
mp-1069604,CaSi3Pt,5,Ca1 Si3 Pt1,5.759354076,5.759354076,5.759354076,136.9076574,136.9076574,62.58016051,tet,I4mm,0.0,-17.65388211,-0.684421231,0.0,True,6.022340465,0.0,False,88.07321688,103.918,47.82
mp-3382,CaSiO3,10,Ca1 Si1 O3,5.092994,5.092994,3.624191,90.0,90.0,90.0,tet,P4/mbm,1.5e-06,-7.659278372,-3.204318187,0.243730028,False,4.103785435,3.5146,False,94.00639676,215.108,144.683
mp-3387,CaSiO3,10,Ca1 Si1 O3,5.115179346,5.115179346,5.115179346,120.4727606,120.4727606,89.18308661,tet,I4/mcm,0.0,-7.661693698,-3.206733513,0.241314702,False,4.106169038,3.6891,True,93.95182669,214.891,122.375
mp-4428,CaSiO3,30,Ca1 Si1 O3,6.740481,6.786039015,9.41212948,69.27390832,83.66219587,75.81084709,tri,P-1,4.8e-06,-7.880057129,-3.425096944,0.022951271,False,2.965709944,4.7337,True,390.2425616,76.748,39.815
mp-4429,CaSiO3,30,Ca1 Si1 O3,7.084383563,7.325270901,7.933160089,103.3979812,95.28069284,90.04923166,tri,P-1,0.0,-7.9030084,-3.448048215,0.0,True,2.902926206,4.8413,False,398.6826269,92.549,47.623
mp-5733,CaSiO3,60,Ca1 Si1 O3,7.32539354,7.084213615,15.43457976,84.53615567,90.0,90.0,mono,P2_1/c,0.0,-7.902994124,-3.448033939,1.43e-05,False,2.903043911,5.1355,False,797.3329242,92.34,47.273
mp-5893,CaSiO3,5,Ca1 Si1 O3,3.607964,3.607964,3.607964,90.0,90.0,90.0,cubic,Pm-3m,7.78e-05,-7.658790582,-3.203830397,0.244217818,False,4.107007255,3.4579,False,46.96632582,216.044,150.17
mp-4438,CaSnO3,20,Ca1 Sn1 O3,5.52398931,5.6962779,7.90708393,90.0,90.0,90.0,ortho,Pnma,0.0,-6.866365997,-2.694555047,0.0,True,5.520396787,2.3301,False,248.8057122,143.373,77.611
mp-7986,CaSnO3,5,Ca1 Sn1 O3,4.066424,4.066424,4.066424,90.0,90.0,90.0,cubic,Pm-3m,0.001027,-6.656275544,-2.484464594,0.210090453,False,5.106609752,1.3905,False,67.24159085,149.034,83.207
mp-866820,CaSnS3,5,Ca1 Sn1 S3,5.205274,5.205274,5.205274,90.0,90.0,90.0,cubic,Pm-3m,2.004433,-4.067921308,-0.38187122,1.005208433,False,3.002130303,0.0,False,141.0362609,33.29,-39.079
mp-3442,CaTiO3,10,Ca1 Ti1 O3,5.441143344,5.441143344,5.441143344,120.8454907,120.8454907,88.54170097,tet,I4/mcm,0.0,-8.487685554,-3.538690572,0.017396586,False,4.016239102,2.2434,False,112.4131252,171.657,106.112
mp-4019,CaTiO3,20,Ca1 Ti1 O3,5.37204886,5.46279649,7.63635962,90.0,90.0,90.0,ortho,Pnma,0.0,-8.50508214,-3.556087157,0.0,True,4.029259414,2.3053,True,224.0997377,172.274,102.365
mp-5827,CaTiO3,5,Ca1 Ti1 O3,3.889471,3.889471,3.889471,90.0,90.0,90.0,cubic,Pm-3m,0.0,-8.440614542,-3.49161956,0.064467598,False,3.836497972,1.8285,False,58.83985762,176.478,103.379
mp-754701,CaTiO3,10,Ca1 Ti1 O3,5.92377492,5.92377492,5.923775101,53.59156917,53.59156917,53.59156818,trig,R-3,1.3e-06,-8.476729451,-3.527734469,0.028352689,False,3.61317041,3.5706,True,124.953417,-39094137278.474,107564000584.46
mp-4571,CaZrO3,20,Ca1 Zr1 O3,5.58500572,5.77809678,8.01738023,90.0,90.0,90.0,ortho,Pnma,0.0,-8.749611775,-3.670175069,0.0,True,4.603084506,3.8263,True,258.7265008,149.043,85.19
mp-542112,CaZrO3,5,Ca1 Zr1 O3,4.160071,4.160071,4.160071,90.0,90.0,90.0,cubic,Pm-3m,0.0,-8.55771869,-3.478281985,0.191893085,False,4.135496361,3.2122,False,71.99498216,155.28,81.711
mp-7781,CaZrS3,20,Ca1 Zr1 S3,6.5877,7.082334,9.662054,90.0,90.0,90.0,ortho,Pnma,6.06e-05,-6.625294913,-2.031619071,0.036572482,False,3.352008297,1.1878,True,450.7956098,68.832,36.572
mp-755478,CdBiO3,10,Cd1 Bi1 O3,5.829561946,5.830423031,5.972227016,60.77515692,119.1751925,119.979308,trig,R3,0.0,-5.373882152,-1.435096649,0.0,True,8.444817808,0.767,False,145.2691758,76150456.278,397077286.603
mp-654812,CdCO3,5,Cd1 C1 O3,4.562464581,4.562464581,4.562464292,58.54831742,58.54831742,58.54830644,trig,R-3m,0.7185108,-3.873192376,1.133319364,2.888746321,False,4.40977214,0.0,False,64.92625259,2210.964,-3141.325
mp-1016903,CdGeO3,5,Cd1 Ge1 O3,3.78249,3.78249,3.78249,90.0,90.0,90.0,cubic,Pm-3m,0.0004671,-5.64122451,-1.555840298,0.324361613,False,7.150943527,0.1022,False,54.11695667,182.736,86.226
